Freq_Hz,X_real,X_imag,Y_real,Y_imag,H_real,H_imag,H_mag_dB,H_phase_rad,Impulse_response
12458.976562,-0.139553,0.228626,0.930738,1.645033,3.431735,-6.165732,16.971687,-1.062914,0.037283
12459.649414,-0.369100,0.434539,3.010138,0.509955,-2.736265,-4.602997,14.574994,-2.107127,0.003623
12460.322266,-0.128348,0.237504,1.568990,-2.304331,-10.272371,-1.054924,20.278978,-3.039256,-0.063719
12460.995117,-0.356070,0.447303,-0.527213,-0.711129,-0.398835,1.496136,3.797572,1.831314,-0.006860
12461.667969,-0.111929,0.246698,1.370661,-0.163506,-2.640131,-4.358183,14.143724,-2.115460,0.009845
12462.341797,-0.341752,0.454875,-0.045679,-2.594425,-3.597490,2.803249,13.180661,2.479649,-0.024079
12463.014648,-0.097352,0.253497,-2.059582,0.913876,5.860853,5.873889,18.379177,0.786509,0.010316
12463.687500,-0.329193,0.461967,2.676695,0.676531,-1.767080,-4.534925,13.745306,-1.942357,0.029218
12464.360352,-0.081977,0.261655,-0.321244,-3.463334,-11.702865,4.894269,22.065857,2.745486,-0.024656
12465.033203,-0.315260,0.466225,-2.646765,0.404210,3.229220,3.493420,13.547199,0.824678,0.024065
12465.706055,-0.069197,0.270354,-0.403672,1.508540,5.595469,0.060968,14.957246,0.010896,0.034207
12466.378906,-0.295979,0.471882,1.031471,1.515343,1.320662,-3.014225,10.346164,-1.157846,-0.022585
12467.051758,-0.055533,0.270392,1.679386,-0.892454,-4.390959,-5.309116,16.763939,-2.261821,-0.029796
12467.724609,-0.284625,0.478295,-0.641290,-0.105552,0.426247,1.087129,1.346669,1.197132,0.004847
12468.397461,-0.038254,0.276441,2.120253,0.347341,0.191463,-7.696326,17.728357,-1.545924,0.060437
12469.070312,-0.267583,0.480228,0.047724,-2.931539,-4.700478,2.519728,14.539833,2.649517,0.046855
12469.743164,-0.022619,0.277113,-1.887222,0.226362,1.363660,6.698989,16.696518,1.369978,-0.017904
12470.416016,-0.253400,0.480740,-0.023767,0.553499,0.921405,-0.436238,0.167371,-0.442182,-0.017127
12471.088867,-0.008022,0.278062,-0.141717,1.103815,3.981056,0.394803,12.042470,0.098847,-0.069340
12471.761719,-0.239538,0.480830,2.164417,1.121411,0.071897,-4.537238,13.136921,-1.554952,-0.009855
12472.434570,0.006938,0.279596,2.639475,-1.990462,-6.880584,-9.611066,21.452431,-2.192116,-0.033576
12473.107422,-0.222890,0.478752,-0.681789,-2.674559,-4.046439,3.307976,14.364231,2.456270,0.004339
12473.781250,0.019416,0.276807,-0.100228,-0.384182,-1.406382,0.263441,3.111838,2.956421,0.025270
12474.454102,-0.208978,0.479220,-0.235340,-2.269780,-3.799685,2.148054,12.799348,2.627060,-0.001040
12475.126953,0.036534,0.274437,-1.079637,-0.779426,-3.305228,3.493996,13.642234,2.328438,-0.007001
12475.799805,-0.193945,0.472780,-1.650093,-2.022904,-2.436898,4.489864,14.165963,2.068060,0.079429
12476.472656,0.047429,0.268502,-2.207394,1.635670,4.499252,9.015899,20.065933,1.107921,0.015303
12477.145508,-0.183146,0.470405,0.645210,-1.071924,-2.442499,-0.420649,7.883625,-2.971045,-0.045606
12477.818359,0.061919,0.266164,-2.929056,0.734260,0.188395,11.048545,20.867365,1.553746,-0.071928
12478.491211,-0.167925,0.464134,1.570753,0.756126,0.357830,-3.513730,10.960177,-1.469308,-0.000916
12479.164062,0.074697,0.258489,-1.630167,-1.249970,-6.144964,4.530782,17.655834,2.506259,0.053198
12479.836914,-0.155997,0.456213,0.146625,0.504767,0.892212,-0.626478,0.750057,-0.612176,0.045035
12480.509766,0.085234,0.250239,-1.482604,-1.978827,-8.893936,2.895379,19.419352,2.826868,0.016062
12481.182617,-0.145799,0.448411,-3.260244,0.144339,2.429110,6.480851,16.803537,1.212189,-0.025067
12481.855469,0.094819,0.242082,-2.456891,3.061039,7.516331,13.093030,23.577877,1.049660,-0.042124
12482.528320,-0.136433,0.440935,1.441242,1.025190,1.198889,-3.639560,11.668365,-1.252586,-0.006115
12483.201172,0.104963,0.234401,-3.765799,0.157664,-5.432150,13.633138,23.331867,1.949968,-0.025778
12483.875000,-0.125233,0.431787,0.304338,5.638649,11.857019,-4.143776,21.979963,-0.336210,-0.016992
12484.547852,0.114727,0.221957,2.530170,0.662337,7.004765,-7.778682,20.397100,-0.837701,0.001782
12485.220703,-0.119838,0.419785,1.059844,0.385974,0.183738,-2.577184,8.244926,-1.499622,0.058917
12485.893555,0.120066,0.213875,-0.669232,0.064401,-1.106710,2.507786,8.758596,1.986400,0.034837
12486.566406,-0.110129,0.410584,2.107275,2.457929,4.300391,-6.285864,17.634689,-0.970796,-0.025668
12487.239258,0.126863,0.198910,1.135845,-3.877893,-11.269486,-12.897928,24.673977,-2.288914,0.002954
12487.912109,-0.108483,0.399922,-4.415653,0.934990,4.967464,9.693806,20.742516,1.097249,-0.029749
12488.584961,0.133567,0.189970,-0.290908,3.244500,10.708647,9.060526,22.939548,0.702222,-0.003019
12489.257812,-0.103685,0.386052,1.017594,2.908111,6.365824,-4.345618,17.738459,-0.598985,0.068013
12489.930664,0.135208,0.178954,1.811011,0.492987,6.621222,-5.117348,18.452705,-0.657978,0.020500
12490.603516,-0.100025,0.376005,0.361177,2.710249,6.492992,-2.687824,16.935806,-0.392481,0.000755
12491.276367,0.139503,0.168046,5.041325,0.089330,15.058358,-17.498964,27.267014,-0.860222,-0.053382
12491.949219,-0.094991,0.362546,-0.627779,-2.786018,-6.766378,3.504449,17.639149,2.663711,-0.023119
12492.622070,0.140455,0.151886,0.206466,1.492427,5.974208,4.165238,17.246067,0.608847,-0.019394
12493.294922,-0.097040,0.349544,0.564854,-0.447758,-1.605836,-1.170162,5.963759,-2.511868,-0.077401
12493.967773,0.139388,0.140045,0.452090,1.412267,6.679977,3.420470,17.506760,0.473240,-0.051929
12494.640625,-0.098531,0.338529,1.769181,0.166845,-0.947923,-4.950177,14.048817,-1.759999,0.061760
12495.314453,0.139702,0.128546,1.380118,-0.153205,4.803213,-5.516292,17.283566,-0.854389,0.056485
12495.987305,-0.100116,0.324539,0.998748,-1.197647,-4.236490,-1.770531,13.239248,-2.745731,0.099663
12496.660156,0.135834,0.116098,-0.554997,-0.627008,-4.640883,-0.649395,13.416227,-3.002566,0.009373
12497.333008,-0.103448,0.313429,-0.528665,1.133695,3.763768,0.444478,11.572607,0.117549,-0.008861
12498.005859,0.133416,0.103555,1.444405,1.675877,12.840417,2.594838,22.345413,0.199398,-0.036029
12498.678711,-0.109523,0.299475,2.167385,0.797728,0.014972,-7.242750,17.198090,-1.568729,-0.042726
12499.351562,0.126226,0.094154,3.660877,-0.550142,16.545685,-16.700027,27.424507,-0.790041,0.038725
12500.024414,-0.112814,0.289441,1.447973,-2.855512,-10.257209,-1.004752,20.262058,-3.043948,0.035200
12500.697266,0.120778,0.080694,1.448969,-1.573824,2.275249,-14.550825,23.362659,-1.415687,-0.025728
12501.370117,-0.121101,0.278307,-0.415694,-4.137865,-11.954549,6.695513,22.735594,2.631043,-0.004960
12502.042969,0.114641,0.070319,-2.573861,0.031148,-16.192585,10.203992,25.638620,2.579288,0.009747
12502.715820,-0.129499,0.265090,0.734976,0.301054,-0.176611,-2.686279,8.601753,-1.636447,-0.025687
12503.388672,0.103926,0.060658,1.158438,-1.195135,3.307814,-13.430534,22.817627,-1.329312,-0.021714
12504.061523,-0.137965,0.255274,-0.637928,-3.427346,-9.345700,7.549973,21.593994,2.462080,-0.052865
12504.734375,0.092949,0.049837,-3.139064,-0.616002,-28.990883,8.917014,29.637804,2.843196,-0.032285
12505.408203,-0.149624,0.246534,-1.916219,0.466941,4.831621,4.840269,16.699930,0.786292,0.001112
12506.081055,0.082174,0.042057,-1.131866,2.454921,1.201140,29.259853,29.332754,1.529769,0.067174
12506.753906,-0.159623,0.236506,1.666077,0.565056,-1.625089,-5.947737,15.799722,-1.837514,0.020927
12507.426758,0.067136,0.031476,-0.142502,-0.272070,-3.297692,-2.506445,12.344423,-2.491684,0.044118
12508.099609,-0.174883,0.231279,0.232499,0.054691,-0.333173,-0.753344,1.684302,-1.987195,-0.044910
12508.772461,0.054434,0.025574,0.357740,0.305892,7.546395,2.074100,17.871058,0.268223,-0.038654
12509.445312,-0.188695,0.225291,0.604258,-1.151780,-4.324897,0.940254,12.920080,2.927519,0.029619
12510.118164,0.040828,0.019663,-0.881454,-0.380799,-21.170763,0.869135,26.522045,3.100562,0.033508
12510.791016,-0.203869,0.219222,-0.870913,-0.444174,0.894652,3.140751,10.279495,1.293293,0.034244
12511.463867,0.024818,0.015237,-0.779430,2.222651,17.123108,79.044502,38.156597,1.357466,0.006626
12512.136719,-0.219130,0.215500,2.702037,-0.352724,-7.073073,-5.346230,18.954807,-2.494354,-0.017724
12512.809570,0.008825,0.010909,-0.859408,-1.627527,-128.697525,-25.337582,42.356564,-2.947202,-0.029627
12513.482422,-0.236549,0.212605,-0.789163,-0.264906,1.288652,2.278094,8.357119,1.056001,-0.002573
12514.155273,-0.008096,0.008838,-1.197469,1.490590,159.197830,-10.333815,44.057011,-0.064821,-0.061967
12514.828125,-0.254281,0.210970,2.352653,0.462746,-4.585722,-5.624455,17.215084,-2.254808,-0.031629
12515.500977,-0.026137,0.008123,-0.865883,-1.735114,11.395957,69.927658,37.006817,1.409249,-0.013836
12516.173828,-0.273194,0.211617,-0.380912,1.485963,3.504683,-2.724478,12.945892,-0.660797,0.078456
12516.847656,-0.043610,0.010724,1.797158,-0.104332,-39.414726,-7.299481,32.059628,-2.958471,0.040582
12517.520508,-0.289398,0.212678,0.319873,-2.126165,-4.223491,4.243012,15.543804,2.353889,0.016481
12518.193359,-0.062204,0.010526,-1.588748,-0.828888,22.637825,17.155897,29.067635,0.648501,0.017459
12518.866211,-0.311307,0.215406,-1.166560,0.212281,2.853116,1.292281,9.916805,0.425293,-0.000950
12519.539062,-0.081949,0.018654,-0.322277,0.944625,6.233578,-10.108040,21.493113,-1.018191,-0.005154
12520.211914,-0.325093,0.222180,-0.608287,-0.413555,0.682792,1.738756,5.427606,1.196608,-0.012509
12520.884766,-0.097352,0.019167,-0.473492,2.745540,10.027438,-26.227859,28.967743,-1.205624,-0.062623
12521.557617,-0.347768,0.224227,3.128983,-1.157910,-7.871699,-1.745810,18.129900,-2.923342,-0.016475
12522.230469,-0.119768,0.028456,-2.796542,-1.227754,19.796587,14.954642,27.892607,0.646958,0.035248
12522.903320,-0.365016,0.234505,0.466414,3.145888,3.014813,-6.681618,17.302420,-1.146937,-0.011272
12523.576172,-0.136194,0.035287,3.193139,-0.348195,-22.591448,-3.296645,27.170389,-2.996691,0.038892
12524.249023,-0.385380,0.240941,-0.256902,-3.249291,-3.310648,6.361555,17.112146,2.050642,-0.075760
12524.921875,-0.157342,0.046490,-1.440812,1.928191,11.752110,-8.782345,23.329262,-0.641770,-0.034509
12525.594727,-0.402998,0.252933,3.587382,-2.449200,-9.122569,0.351861,19.208799,3.103041,0.014077
12526.267578,-0.175406,0.056920,-4.971805,-3.006854,20.611431,23.830742,29.968334,0.857710,0.042321
12526.941406,-0.422267,0.264605,-1.586554,3.787095,6.733235,-4.749243,18.318171,-0.614303,0.043474
12527.614258,-0.194559,0.070442,1.362781,1.899706,-3.067175,-10.874682,21.060762,-1.845703,0.044227
12528.287109,-0.439949,0.279224,2.976343,-0.739118,-5.582693,-1.863179,15.395515,-2.819474,-0.037702
12528.959961,-0.211995,0.084294,-0.741264,-1.859096,0.008335,8.772840,18.862806,1.569846,-0.019391
12529.632812,-0.458662,0.294065,1.212394,-0.897718,-2.762609,0.186043,8.846039,3.074351,0.053504
12530.305664,-0.230798,0.101818,-2.655389,-3.009702,4.815269,15.164713,24.033871,1.263335,0.016745
12530.978516,-0.473748,0.313807,-2.336358,1.814173,5.190717,-0.391111,14.329133,-0.075206,-0.020367
12531.651367,-0.244030,0.116408,-0.474259,1.292923,3.642055,-3.560863,14.140421,-0.774127,-0.026992
12532.324219,-0.494410,0.329647,1.394216,1.228177,-0.805557,-3.021232,9.901953,-1.831366,-0.038184
12532.997070,-0.260746,0.140256,0.738891,-1.616604,-4.784393,3.626386,15.567980,2.493016,0.043491
12533.669922,-0.506393,0.348927,-0.900806,-1.111435,0.180737,2.319345,7.333601,1.493028,0.047913
12534.342773,-0.276863,0.159629,-1.595803,-0.042403,4.259577,2.609079,13.970930,0.549575,-0.041062
12535.015625,-0.520141,0.371234,-0.269666,0.210884,0.535192,-0.023461,5.421465,-0.043808,-0.065450
12535.688477,-0.290181,0.179904,-1.546785,0.060988,3.944571,2.235347,13.129474,0.515566,-0.028545
12536.361328,-0.535168,0.393521,0.195480,0.707534,0.393902,-1.032433,0.867432,-1.206315,-0.017667
12537.034180,-0.303298,0.203797,-1.637319,-1.038408,2.134254,4.857801,14.495288,1.156838,0.039766
12537.707031,-0.548238,0.417706,-2.392170,1.984565,4.505788,-0.186912,13.082882,-0.041459,0.033665
12538.380859,-0.314835,0.229952,0.649588,3.137427,3.400980,-7.481270,18.295359,-1.144124,0.042403
12539.053711,-0.558101,0.443273,1.647584,-0.888246,-2.585310,-0.461837,8.386678,-2.964818,0.005692
12539.726562,-0.324103,0.255766,-2.383061,1.878428,7.349542,0.004125,17.325209,0.000561,-0.021448
12540.399414,-0.566799,0.468242,4.293444,1.465206,-3.232950,-5.255851,15.806507,-2.122255,0.015861
12541.072266,-0.333728,0.281331,-1.969234,-2.779696,-0.655171,7.776914,17.846861,1.654843,-0.025509
12541.745117,-0.576772,0.494645,1.229855,3.592854,1.849589,-4.643022,13.975687,-1.191705,-0.062013
12542.417969,-0.343826,0.311800,1.587332,-3.576003,-7.708871,3.409794,18.515846,2.725143,0.002400
12543.090820,-0.580221,0.526103,-2.570057,1.012879,3.299550,1.246119,10.948148,0.361104,0.025352
12543.763672,-0.347640,0.337861,2.073781,0.449493,-2.421513,-3.646372,12.823901,-2.157012,0.040462
12544.436523,-0.586583,0.554769,-0.358122,-3.051205,-2.274526,3.050495,11.607382,2.211492,0.014897
12545.109375,-0.351675,0.367458,-4.378309,0.110123,6.108251,6.069238,18.700899,0.782194,-0.024995
12545.782227,-0.589779,0.584650,0.274184,3.610085,2.825947,-3.319712,12.789015,-0.865570,-0.028579
12546.455078,-0.353930,0.395940,0.495148,-1.026678,-2.062689,0.593270,6.633855,2.861532,-0.007375
12547.127930,-0.594637,0.614756,-1.250803,1.087113,1.930347,0.167462,5.745272,0.086535,0.005328
12547.800781,-0.355484,0.429610,-0.900626,0.165555,1.258410,1.055100,4.308537,0.697744,0.000057
12548.474609,-0.593368,0.647296,-1.649316,3.091584,3.864491,-0.994521,12.020348,-0.251883,0.002365
12549.147461,-0.352285,0.460716,2.120405,2.602224,1.343486,-5.629706,15.250261,-1.336536,0.009076
12549.820312,-0.592217,0.676363,1.673558,0.327815,-0.951991,-1.640794,5.561204,-2.096531,0.047744
12550.493164,-0.351144,0.493888,1.041726,0.089180,-0.876164,-1.486301,4.737432,-2.103454,0.000222
12551.166016,-0.587330,0.708200,0.498036,-0.318083,-0.611666,-0.195970,3.845345,-2.831538,-0.019103
12551.838867,-0.347948,0.525656,-0.034926,0.847231,1.151296,-0.695637,2.575328,-0.543517,-0.045968
12552.511719,-0.581360,0.741983,1.863174,-0.290642,-1.461789,-1.365729,6.022816,-2.390155,-0.008479
12553.184570,-0.340377,0.557654,-1.815148,-1.107091,0.001078,3.254314,10.249190,1.570465,0.064429
12553.857422,-0.573275,0.773969,0.065876,2.981948,2.447169,-1.897719,9.818175,-0.659607,0.070892
12554.530273,-0.331317,0.588797,1.547114,0.046240,-1.063328,-2.029248,7.200362,-2.053460,-0.029408
12555.203125,-0.564244,0.804793,0.638266,1.316608,0.724030,-1.300702,3.455786,-1.062865,-0.080025
12555.875977,-0.322348,0.619755,2.242852,-0.157981,-1.682132,-2.744019,10.153266,-2.120733,-0.043853
12556.548828,-0.554642,0.837436,0.567540,-0.430710,-0.669497,-0.234297,2.983269,-2.804954,0.004123
12557.221680,-0.309879,0.652036,1.438394,0.308535,-0.469231,-1.983003,6.183075,-1.803149,-0.022497
12557.894531,-0.542701,0.868214,2.062829,-0.944401,-1.850049,-1.219522,6.910739,-2.558788,0.023272
12558.567383,-0.297759,0.684881,1.259832,-2.101802,-3.253611,-0.424951,10.320772,-3.011719,0.001571
12559.240234,-0.527479,0.902013,-0.004322,-2.575188,-2.125337,1.247645,7.834516,2.610761,0.029142
12559.914062,-0.279047,0.716490,-1.472987,-1.916281,-1.627070,2.689523,9.947960,2.114859,0.038328
12560.586914,-0.510163,0.929541,-2.290141,-0.799610,0.378075,2.256233,7.187947,1.404770,0.037519
12561.259766,-0.264721,0.746633,-1.624394,2.362903,3.496571,0.935907,11.173353,0.261533,-0.011110
12561.932617,-0.492199,0.962032,3.369125,0.399921,-1.090582,-2.944125,9.937555,-1.925551,-0.030065
12562.605469,-0.244699,0.777447,-0.424468,-4.418550,-5.014771,2.124361,14.721834,2.740891,-0.023615
12563.278320,-0.470980,0.992308,-3.996490,-1.100899,0.654654,3.716751,11.535957,1.396449,-0.020763
12563.951172,-0.222485,0.806487,-3.124446,2.121079,3.437194,2.925928,13.091051,0.705222,0.050593
12564.624023,-0.447516,1.020873,0.136907,2.474802,1.984133,-1.003883,6.941279,-0.468401,0.031397
12565.296875,-0.198266,0.832371,-0.505416,0.806433,1.053687,0.356218,0.924216,0.326006,-0.017695
12565.969727,-0.425353,1.046545,0.667321,2.390771,1.738155,-1.344091,6.837461,-0.658238,0.008086
12566.642578,-0.175221,0.859133,1.471898,-0.437176,-0.823997,-1.545182,4.866511,-2.060703,-0.036577
12567.315430,-0.401935,1.073746,-1.024712,0.694247,0.880432,0.624762,0.665077,0.617145,-0.049252
12567.988281,-0.148802,0.887173,2.201858,1.811849,1.581506,-2.747140,10.020769,-1.048442,0.013249
12568.661133,-0.374013,1.098755,1.131906,-2.443312,-2.307059,-0.244856,7.309820,-3.035855,-0.053015
12569.333984,-0.121662,0.911904,-1.241364,1.140661,1.407422,1.173516,5.260776,0.695016,0.027506
12570.007812,-0.345380,1.123655,2.825365,-0.753852,-1.319133,-2.108977,7.915431,-2.129744,0.079219
12570.680664,-0.091078,0.935671,-1.361371,-2.492347,-2.498404,1.698161,9.602695,2.544622,0.051561
12571.353516,-0.314188,1.144504,-1.725789,-0.405517,0.055450,1.492670,3.485264,1.533665,-0.007886
12572.026367,-0.061846,0.955458,-1.883863,2.487739,2.719944,1.795628,10.262218,0.583492,-0.060508
12572.699219,-0.285158,1.165972,3.745587,0.538235,-0.305744,-3.137640,9.973106,-1.667933,0.009068
12573.372070,-0.029919,0.977259,-1.229429,-3.217588,-3.250899,1.357565,10.938182,2.746009,0.027520
12574.044922,-0.251729,1.184590,-1.333877,-0.365598,-0.066348,1.140124,1.153723,1.628925,0.001468
12574.717773,0.001893,0.994238,-3.381926,0.527476,0.524053,3.402523,10.737843,1.417978,-0.025645
12575.390625,-0.221000,1.202463,1.123596,2.352958,1.726721,-1.251765,6.578662,-0.627267,-0.016140
12576.063477,0.034853,1.013952,-2.731152,-0.958529,-1.036702,2.657936,9.105910,1.942687,-0.009509
12576.736328,-0.184919,1.218742,0.853914,5.923239,4.646839,-1.405712,13.723438,-0.293757,-0.011609
12577.409180,0.067695,1.028429,4.453161,-2.567111,-2.201587,-4.474979,13.957181,-2.028005,-0.009605
12578.082031,-0.150274,1.236504,-2.648039,-2.034017,-1.364554,2.307390,8.564905,2.104856,-0.046586
12578.754883,0.106795,1.042590,-1.693280,1.603091,1.357005,1.763110,6.946070,0.914828,-0.024578
12579.427734,-0.113604,1.245812,0.454478,1.640570,1.273016,-0.480889,2.675998,-0.361185,0.012687
12580.100586,0.139876,1.053018,0.332408,0.529722,0.535533,-0.244535,4.601798,-0.428345,0.063921
12580.773438,-0.079234,1.258860,1.088004,0.434452,0.289570,-0.882503,0.641592,-1.253742,0.114249
12581.447266,0.176875,1.065372,-0.079219,-0.742489,-0.690248,-0.040239,3.205158,-3.083363,-0.046489
12582.120117,-0.040491,1.269448,0.272734,-0.119806,-0.101126,-0.211619,12.595658,-2.016583,-0.013380
12582.792969,0.215574,1.072436,-0.704223,-1.255417,-1.252029,0.404983,2.384448,2.828753,-0.048914
12583.465820,-0.004594,1.276942,-2.087459,-1.514554,-1.180181,1.638978,6.105619,2.194866,-0.026807
12584.138672,0.255092,1.081712,-5.509157,2.657805,1.189826,5.373588,14.813155,1.352891,-0.001030
12584.811523,0.036970,1.280347,1.986193,5.265313,4.153741,-1.431353,12.856100,-0.331850,0.080878
12585.484375,0.292299,1.083122,-0.456623,0.155393,0.027681,0.429050,7.331804,1.506369,-0.000586
12586.157227,0.073570,1.283282,1.689708,4.671950,3.703940,-1.104362,11.743155,-0.289767,-0.074228
12586.830078,0.329215,1.085938,2.881231,-0.754306,0.100506,-2.622748,8.381505,-1.532494,0.029325
12587.502930,0.111790,1.286070,1.139283,-0.049067,0.038558,-0.882513,1.077300,-1.527132,0.017282
12588.175781,0.368293,1.086530,-1.383628,-1.314681,-1.472451,0.774331,4.421192,2.657457,-0.037876
12588.848633,0.150347,1.285473,-0.311570,3.289907,2.496794,0.534399,8.142186,0.210853,-0.019255
12589.521484,0.406696,1.084345,0.570246,0.562212,0.627457,-0.290555,3.204598,-0.433668,-0.028256
12590.194336,0.187795,1.283204,1.549753,3.630089,2.942649,-0.777069,9.667526,-0.258178,0.013239
12590.867188,0.445521,1.080666,3.308259,-0.650044,0.564594,-2.828554,9.200963,-1.373780,0.083156
12591.541016,0.224041,1.277691,1.424424,-0.126620,0.093509,-1.098445,0.846926,-1.485872,0.048685
12592.213867,0.482643,1.077476,0.189635,-1.069715,-0.761222,-0.516980,0.722562,-2.545002,0.012880
12592.886719,0.263032,1.271210,1.571185,1.822878,1.620339,-0.900704,5.361498,-0.507342,-0.055044
12593.559570,0.519876,1.069792,1.491872,-1.778139,-0.796374,-1.781550,5.807121,-1.991163,0.011667
12594.232422,0.300113,1.261819,2.039853,0.443103,0.696270,-1.450996,4.133298,-1.123393,0.009633
12594.905273,0.554600,1.060639,-0.439443,-5.034961,-3.897975,-1.623904,12.511824,-2.746857,-0.021269
12595.578125,0.336846,1.252787,-3.248656,2.816957,1.446725,2.982134,10.408449,1.119115,0.013748
12596.250977,0.589925,1.049204,1.252636,-0.522026,0.132002,-1.119672,1.041763,-1.453445,-0.009612
12596.923828,0.372850,1.241985,-1.852904,3.390183,2.093137,2.120260,9.482527,0.791835,0.002954
12597.596680,0.624996,1.034029,4.356455,1.325069,2.803688,-2.518459,11.523893,-0.731857,-0.011835
12598.269531,0.403455,1.229362,1.598858,-0.365931,0.116603,-1.262292,2.060099,-1.478684,-0.048392
12598.942383,0.659692,1.023201,2.206990,-1.690514,-0.184736,-2.276052,7.172162,-1.651784,-0.055259
12599.615234,0.438530,1.214585,0.532597,-0.106885,0.062211,-0.416040,7.521263,-1.422364,-0.036404
12600.288086,0.693698,1.007533,2.054014,-2.967604,-1.045947,-2.758805,9.397692,-1.933183,0.060739
12600.960938,0.471628,1.196920,-2.095700,-0.395640,-0.883321,1.402852,4.390560,2.132740,0.056258
12601.633789,0.724829,0.989651,2.220430,-0.604040,0.672283,-1.751264,5.464056,-1.204259,-0.008870
12602.306641,0.502165,1.179158,-0.755627,-2.123371,-1.755308,-0.106710,4.903088,-3.080875,0.031719
12602.980469,0.755176,0.972023,-0.606831,-1.510284,-1.271381,-0.363455,2.426678,-2.863145,0.008015
12603.653320,0.533144,1.160396,-2.050925,0.207005,-0.523210,1.527046,4.159108,1.900890,0.016196
12604.326172,0.784839,0.951351,0.322113,0.167711,0.271103,-0.114932,10.619498,-0.400975,-0.002331
12604.999023,0.560974,1.139957,-0.415463,0.068621,-0.095923,0.317251,9.592023,1.864415,-0.044887
12605.671875,0.812921,0.931440,-0.278881,-1.531048,-1.081370,-0.644364,1.999101,-2.604210,-0.043810
12606.344727,0.589191,1.119012,-2.791278,1.752952,0.198195,2.598767,8.320533,1.494678,0.019645
12607.017578,0.840731,0.909604,2.093327,1.937223,2.295667,-0.179517,7.244654,-0.078039,0.064361
12607.690430,0.616559,1.095650,1.686045,-0.517924,0.298674,-1.370780,2.940786,-1.356263,0.006930
12608.363281,0.865992,0.885118,0.274669,-2.957572,-1.552090,-1.828871,7.599512,-2.274512,0.009221
12609.036133,0.640709,1.072639,-2.345880,1.042869,-0.246245,2.039929,6.255130,1.690928,-0.063042
12609.708984,0.892329,0.860851,1.584994,-1.333793,0.173119,-1.661745,4.458168,-1.466992,-0.080311
12610.381836,0.663808,1.044120,-3.395283,0.631678,-1.041441,2.589707,8.916034,1.953152,-0.008277
12611.054688,0.911071,0.835461,2.584649,0.489155,1.808499,-1.121510,6.559499,-0.555092,0.072712
12611.727539,0.684597,1.020595,-3.151923,-0.954793,-2.073946,1.697152,8.562199,2.455780,0.039631
12612.400391,0.931915,0.810799,2.289789,1.906112,2.411337,-0.052576,7.647221,-0.021800,0.040304
12613.074219,0.705877,0.995611,-2.387484,-3.099672,-3.203307,0.126900,10.118780,3.101998,-0.037831
12613.747070,0.952547,0.783340,-1.722677,3.688379,0.820743,3.197175,10.372488,1.319514,0.019587
12614.419922,0.723736,0.967890,1.426945,1.597824,1.765877,-0.153856,4.972054,-0.086908,0.026312
12615.092773,0.970334,0.756503,3.270906,-0.462219,1.865581,-1.930816,8.578414,-0.802580,-0.067072
12615.765625,0.740325,0.938830,-2.360072,-3.637360,-3.611155,-0.333773,11.189867,-3.049426,-0.020068
12616.438477,0.983199,0.729724,-1.159178,3.273397,0.833106,2.711008,9.054520,1.272651,0.037024
12617.111328,0.756754,0.914261,1.119457,-1.612650,-0.445302,-1.593025,4.371198,-1.843371,-0.013030
12617.784180,0.999170,0.700058,-1.605026,1.135488,-0.543385,1.517148,4.144727,1.914724,0.000497
12618.457031,0.768137,0.886212,1.117717,-0.841112,0.082272,-1.189920,1.531068,-1.501766,0.023666
12619.129883,1.012129,0.673567,-2.739548,-0.775817,-2.229447,0.717167,7.391576,2.830367,-0.019776
12619.802734,0.780283,0.858379,-1.972370,2.233796,0.281228,2.553426,8.194830,1.461101,-0.013503
12620.475586,1.023817,0.646269,0.612203,2.745665,1.638092,1.647773,7.322731,0.788344,-0.056797
12621.148438,0.792052,0.829911,1.033686,-0.350661,0.400970,-0.862860,0.432051,-1.135787,0.008296
12621.821289,1.033976,0.615921,-1.616372,1.357128,-0.576753,1.656096,4.878870,1.905921,0.011247
12622.494141,0.797908,0.799825,1.746203,1.949261,2.313091,0.124317,7.296381,0.053693,0.023798
12623.166992,1.039565,0.590003,0.030868,-0.807436,-0.310961,-0.600220,3.401204,-2.048802,0.062767
12623.839844,0.805098,0.772171,-0.632512,1.913927,0.778385,1.630710,5.138964,1.125450,-0.000468
12624.513672,1.043085,0.563816,1.334805,0.881000,1.343635,0.118338,2.599187,0.087847,0.019537
12625.186523,0.812753,0.748471,0.137219,0.510141,0.404129,0.255505,6.409183,0.563786,-0.055889
12625.859375,1.050234,0.534149,0.491338,0.708223,0.644177,0.346719,2.715014,0.493766,-0.082636
12626.532227,0.814937,0.720667,-0.248398,1.267246,0.600629,1.023874,1.489336,1.040271,0.004315
12627.205078,1.053598,0.507345,1.785810,2.451493,2.285449,1.226256,8.278202,0.492458,0.095773
12627.877930,0.815607,0.693069,3.657048,-0.550524,2.270649,-2.604492,10.769760,-0.853770,0.032080
12628.550781,1.052505,0.482718,-0.351018,-3.182623,-1.421377,-2.371959,8.834627,-2.110658,-0.019317
12629.223633,0.815792,0.671810,-1.818641,2.032527,-0.105798,2.578603,8.234995,1.611803,-0.021083
12629.896484,1.057915,0.460638,2.634864,-0.223521,2.016341,-1.089241,7.203311,-0.495293,-0.017613
